id,SPCapacityAvailable,temperature,windspeed,visibility,hour,weekday,weather_Clear,weather_Fog,weather_Ice Pellets,weather_Mostly Cloudy,weather_Overcast,weather_Partly Cloudy,weather_Rain,weather_Snow,weather_Thunderstorm
404,10,7,0,14,13.0,4,0,0,0,1,0,0,0,0,0
405,10,6,1,6,13.5,4,0,0,0,0,0,0,1,0,0
406,11,5,0,16,14.0,4,0,0,0,1,0,0,0,0,0
407,12,6,0,16,14.5,4,0,0,0,1,0,0,0,0,0
408,10,6,3,3,15.0,4,0,0,0,0,0,0,1,0,0
409,11,5,3,16,15.5,4,0,0,0,1,0,0,0,0,0
410,12,5,0,16,16.0,4,0,0,0,0,0,1,0,0,0
411,19,4,0,16,17.0,4,0,0,0,1,0,0,0,0,0
412,24,4,0,16,17.5,4,0,0,0,1,0,0,0,0,0
413,23,4,0,16,18.0,4,0,0,0,1,0,0,0,0,0
414,21,4,0,16,18.5,4,0,0,0,1,0,0,0,0,0
415,19,3,0,16,19.0,4,0,0,0,1,0,0,0,0,0
416,16,3,0,16,19.5,4,0,0,0,1,0,0,0,0,0
417,14,3,0,16,20.0,4,0,0,0,1,0,0,0,0,0
418,14,2,0,16,20.5,4,0,0,0,1,0,0,0,0,0
419,11,2,0,16,21.0,4,0,0,0,1,0,0,0,0,0
420,11,2,0,16,21.5,4,0,0,0,0,1,0,0,0,0
421,13,3,0,16,22.0,4,0,0,0,1,0,0,0,0,0
422,14,2,0,13,22.5,4,0,0,0,1,0,0,0,0,0
423,13,2,0,13,23.0,4,0,0,0,1,0,0,0,0,0
424,15,2,0,13,23.5,4,0,0,0,0,0,1,0,0,0
425,18,1,0,10,0.0,5,0,0,0,0,0,1,0,0,0
426,18,0,0,10,0.5,5,0,0,0,0,0,1,0,0,0
427,20,0,0,11,1.0,5,0,0,0,1,0,0,0,0,0
428,20,1,0,10,1.5,5,0,0,0,1,0,0,0,0,0
429,21,1,0,8,2.0,5,0,0,0,1,0,0,0,0,0
430,22,0,0,8,2.5,5,0,0,0,1,0,0,0,0,0
431,22,1,0,10,3.0,5,0,0,0,0,1,0,0,0,0
432,22,0,0,8,3.5,5,0,0,0,0,1,0,0,0,0
433,22,1,0,8,4.0,5,0,0,0,0,1,0,0,0,0
434,22,2,0,10,4.5,5,0,0,0,0,1,0,0,0,0
435,22,2,0,8,5.0,5,0,0,0,0,1,0,0,0,0
436,22,1,0,10,5.5,5,0,0,0,1,0,0,0,0,0
437,22,1,0,10,6.0,5,0,0,0,0,1,0,0,0,0
438,22,1,0,10,6.5,5,0,0,0,0,1,0,0,0,0
439,23,1,0,10,7.0,5,0,0,0,0,1,0,0,0,0
440,23,2,0,11,7.5,5,0,0,0,0,1,0,0,0,0
441,23,2,0,11,8.0,5,0,0,0,0,1,0,0,0,0
442,23,2,1,16,8.5,5,0,0,0,1,0,0,0,0,0
443,24,3,1,16,9.0,5,0,0,0,1,0,0,0,0,0
444,22,3,1,10,9.5,5,0,0,0,0,1,0,0,0,0
445,22,3,1,13,10.0,5,0,0,0,0,1,0,0,0,0
446,22,3,0,13,10.5,5,0,0,0,0,1,0,0,0,0
447,19,3,5,14,11.0,5,0,0,0,0,1,0,0,0,0
448,20,4,5,11,11.5,5,0,0,0,0,1,0,0,0,0
449,20,5,5,11,12.0,5,0,0,0,0,1,0,0,0,0
450,22,5,1,11,12.5,5,0,0,0,0,1,0,0,0,0
451,23,5,3,11,13.0,5,0,0,0,0,1,0,0,0,0
452,22,5,0,11,13.5,5,0,0,0,0,1,0,0,0,0
453,20,5,0,11,14.0,5,0,0,0,0,1,0,0,0,0
454,20,5,1,13,14.5,5,0,0,0,0,1,0,0,0,0
455,20,5,0,13,15.0,5,0,0,0,0,1,0,0,0,0
456,21,5,0,11,15.5,5,0,0,0,0,0,0,1,0,0
457,20,3,1,4,16.0,5,0,0,0,0,0,0,1,0,0
458,21,3,0,14,16.5,5,0,0,0,1,0,0,0,0,0
459,18,3,0,14,17.0,5,0,0,0,1,0,0,0,0,0
460,16,3,0,13,17.5,5,0,0,0,1,0,0,0,0,0
461,15,3,0,13,18.0,5,0,0,0,0,1,0,0,0,0
462,15,3,0,11,18.5,5,0,0,0,0,1,0,0,0,0
463,10,3,0,11,19.0,5,0,0,0,0,1,0,0,0,0
464,6,3,0,10,19.5,5,0,0,0,0,1,0,0,0,0
465,6,3,0,11,20.0,5,0,0,0,1,0,0,0,0,0
466,5,3,0,11,20.5,5,0,0,0,1,0,0,0,0,0
467,5,3,0,8,21.0,5,0,0,0,1,0,0,0,0,0
468,4,2,0,8,21.5,5,0,0,0,1,0,0,0,0,0
469,10,1,0,8,22.0,5,0,0,0,1,0,0,0,0,0
470,10,1,0,8,22.5,5,0,0,0,1,0,0,0,0,0
471,12,1,0,8,23.0,5,0,0,0,1,0,0,0,0,0
472,12,1,0,8,23.5,5,0,0,0,1,0,0,0,0,0
473,13,2,0,8,0.0,6,0,0,0,1,0,0,0,0,0
474,13,2,0,8,0.5,6,0,0,0,1,0,0,0,0,0
475,13,2,0,8,1.0,6,0,0,0,1,0,0,0,0,0
476,13,3,3,8,1.5,6,0,0,0,1,0,0,0,0,0
477,13,2,1,8,2.0,6,0,0,0,1,0,0,0,0,0
478,13,1,5,14,2.5,6,0,0,0,1,0,0,0,0,0
479,13,1,5,255,3.0,6,0,0,0,0,0,0,0,0,0
480,13,1,3,14,3.5,6,0,0,0,0,1,0,0,0,0
481,14,1,1,16,4.0,6,0,0,0,0,1,0,0,0,0
482,14,0,1,16,4.5,6,0,0,0,1,0,0,0,0,0
483,14,0,3,16,5.0,6,0,0,0,0,0,1,0,0,0
484,13,0,1,16,5.5,6,0,0,0,0,0,1,0,0,0
485,13,0,1,16,6.0,6,0,0,0,0,0,1,0,0,0
486,13,0,0,16,6.5,6,0,0,0,0,0,1,0,0,0
487,14,0,0,16,7.0,6,0,0,0,0,0,1,0,0,0
488,14,0,1,16,7.5,6,0,0,0,0,0,1,0,0,0
489,14,0,0,16,8.0,6,0,0,0,0,0,1,0,0,0
490,14,0,1,16,8.5,6,0,0,0,0,0,1,0,0,0
491,13,0,0,16,9.0,6,0,0,0,0,0,1,0,0,0
492,13,0,0,16,9.5,6,0,0,0,0,0,1,0,0,0
493,13,1,0,16,10.0,6,0,0,0,0,0,1,0,0,0
494,10,1,0,16,10.5,6,0,0,0,0,0,1,0,0,0
495,11,2,1,16,11.0,6,0,0,0,0,0,1,0,0,0
496,12,3,3,16,11.5,6,0,0,0,0,0,1,0,0,0
497,13,4,1,16,12.0,6,0,0,0,0,0,1,0,0,0
498,15,5,5,16,12.5,6,0,0,0,0,0,1,0,0,0
499,15,5,3,16,13.0,6,0,0,0,1,0,0,0,0,0
500,17,4,1,16,13.5,6,0,0,0,1,0,0,0,0,0
501,18,5,3,16,14.0,6,0,0,0,1,0,0,0,0,0
502,19,5,5,16,14.5,6,0,0,0,0,0,1,0,0,0
503,21,5,6,16,15.0,6,0,0,0,1,0,0,0,0,0
504,21,5,14,16,15.5,6,0,0,0,0,0,1,0,0,0
505,21,4,3,16,16.0,6,0,0,0,0,0,1,0,0,0
506,20,4,1,16,16.5,6,0,0,0,0,0,1,0,0,0
507,21,3,1,16,17.0,6,0,0,0,0,0,1,0,0,0
508,22,1,3,16,18.0,6,0,0,0,0,0,1,0,0,0
509,22,0,1,16,18.5,6,0,0,0,0,0,1,0,0,0
510,20,0,0,16,19.0,6,0,0,0,0,0,1,0,0,0
511,21,0,0,16,19.5,6,0,0,0,0,0,1,0,0,0
512,21,0,0,16,20.0,6,0,0,0,0,0,1,0,0,0
513,21,0,3,16,20.5,6,0,0,0,1,0,0,0,0,0
514,21,1,1,16,21.0,6,0,0,0,1,0,0,0,0,0
515,20,1,0,16,21.5,6,0,0,0,0,1,0,0,0,0
516,21,1,0,16,22.0,6,0,0,0,0,1,0,0,0,0
517,21,1,0,16,22.5,6,0,0,0,1,0,0,0,0,0
518,21,1,5,16,23.0,6,0,0,0,1,0,0,0,0,0
519,24,2,0,16,23.5,6,0,0,0,1,0,0,0,0,0
520,26,2,0,16,0.0,0,0,0,0,1,0,0,0,0,0
521,26,2,0,16,0.5,0,0,0,0,1,0,0,0,0,0
522,26,2,3,14,1.0,0,0,0,0,1,0,0,0,0,0
523,26,1,5,14,1.5,0,0,0,0,1,0,0,0,0,0
524,26,1,3,13,2.0,0,0,0,0,1,0,0,0,0,0
525,26,1,0,10,2.5,0,0,0,0,0,0,1,0,0,0
526,26,1,1,8,3.0,0,0,0,0,0,0,1,0,0,0
527,26,1,1,10,3.5,0,0,0,0,0,0,1,0,0,0
528,26,0,1,10,4.0,0,0,0,0,0,0,1,0,0,0
529,26,0,3,13,4.5,0,1,0,0,0,0,0,0,0,0
530,26,-1,1,13,5.0,0,1,0,0,0,0,0,0,0,0
531,26,-1,0,10,5.5,0,1,0,0,0,0,0,0,0,0
532,26,-2,0,10,6.0,0,1,0,0,0,0,0,0,0,0
533,26,-2,0,8,6.5,0,1,0,0,0,0,0,0,0,0
534,25,-2,0,8,7.0,0,0,0,0,0,0,1,0,0,0
535,23,-2,0,8,7.5,0,0,0,0,0,0,1,0,0,0
536,21,-2,0,8,8.0,0,0,0,0,0,0,1,0,0,0
537,16,-2,1,10,8.5,0,1,0,0,0,0,0,0,0,0
538,11,-1,1,11,9.0,0,1,0,0,0,0,0,0,0,0
539,20,0,5,10,9.5,0,1,0,0,0,0,0,0,0,0
540,16,0,5,11,10.0,0,1,0,0,0,0,0,0,0,0
541,14,1,6,13,11.0,0,1,0,0,0,0,0,0,0,0
542,13,2,3,16,11.5,0,1,0,0,0,0,0,0,0,0
543,13,2,3,16,12.0,0,1,0,0,0,0,0,0,0,0
544,15,3,5,16,12.5,0,1,0,0,0,0,0,0,0,0
545,14,4,8,16,13.0,0,1,0,0,0,0,0,0,0,0
546,16,5,5,16,13.5,0,1,0,0,0,0,0,0,0,0
547,15,5,3,16,14.0,0,1,0,0,0,0,0,0,0,0
548,15,5,3,16,14.5,0,1,0,0,0,0,0,0,0,0
549,15,6,3,16,15.0,0,1,0,0,0,0,0,0,0,0
550,15,6,3,16,15.5,0,1,0,0,0,0,0,0,0,0
551,17,5,8,16,16.0,0,1,0,0,0,0,0,0,0,0
552,19,5,5,16,16.5,0,1,0,0,0,0,0,0,0,0
553,22,4,0,16,17.0,0,1,0,0,0,0,0,0,0,0
554,25,3,1,16,17.5,0,1,0,0,0,0,0,0,0,0
555,27,2,1,16,18.0,0,1,0,0,0,0,0,0,0,0
556,30,1,0,16,18.5,0,1,0,0,0,0,0,0,0,0
557,29,0,1,16,19.0,0,1,0,0,0,0,0,0,0,0
558,30,0,3,14,19.5,0,1,0,0,0,0,0,0,0,0
559,30,0,0,14,20.0,0,1,0,0,0,0,0,0,0,0
560,30,0,1,14,20.5,0,1,0,0,0,0,0,0,0,0
561,31,0,1,14,21.0,0,1,0,0,0,0,0,0,0,0
562,31,-1,0,13,21.5,0,1,0,0,0,0,0,0,0,0
563,33,-1,0,14,22.0,0,1,0,0,0,0,0,0,0,0
564,33,-2,1,14,23.0,0,1,0,0,0,0,0,0,0,0
565,33,-2,1,14,23.5,0,1,0,0,0,0,0,0,0,0
566,33,-2,1,14,0.0,1,1,0,0,0,0,0,0,0,0
567,33,-2,1,13,0.5,1,1,0,0,0,0,0,0,0,0
568,33,-2,0,13,1.0,1,1,0,0,0,0,0,0,0,0
569,33,-2,0,13,1.5,1,1,0,0,0,0,0,0,0,0
570,33,-3,0,11,2.0,1,1,0,0,0,0,0,0,0,0
571,33,-3,0,11,2.5,1,1,0,0,0,0,0,0,0,0
572,33,-3,0,11,3.0,1,1,0,0,0,0,0,0,0,0
573,33,-3,0,11,3.5,1,1,0,0,0,0,0,0,0,0
574,33,-3,0,11,4.0,1,0,0,0,0,0,1,0,0,0
575,33,-4,0,11,4.5,1,0,0,0,0,0,1,0,0,0
576,33,-3,0,11,5.0,1,0,0,0,0,0,1,0,0,0
577,33,-3,0,11,5.5,1,0,0,0,0,0,1,0,0,0
578,33,-3,0,11,6.0,1,1,0,0,0,0,0,0,0,0
579,33,-3,0,11,6.5,1,1,0,0,0,0,0,0,0,0
580,33,-3,0,11,7.0,1,1,0,0,0,0,0,0,0,0
581,31,-3,0,11,7.5,1,0,0,0,0,0,1,0,0,0
582,30,-3,3,11,8.0,1,0,0,0,0,0,1,0,0,0
583,26,-3,0,11,8.5,1,0,0,0,0,0,1,0,0,0
584,21,-3,0,11,9.0,1,0,0,0,0,0,1,0,0,0
585,17,-3,1,11,9.5,1,0,0,0,0,0,1,0,0,0
586,15,-2,1,11,10.0,1,0,0,0,0,0,1,0,0,0
587,14,-2,0,11,10.5,1,0,0,0,0,0,1,0,0,0
588,13,-1,3,11,11.0,1,0,0,0,0,0,1,0,0,0
589,14,0,1,13,11.5,1,0,0,0,0,0,1,0,0,0
590,15,0,0,13,12.0,1,0,0,0,0,0,1,0,0,0
591,15,0,3,13,12.5,1,0,0,0,0,0,1,0,0,0
592,15,1,1,13,13.0,1,0,0,0,0,0,1,0,0,0
593,14,1,1,13,13.5,1,0,0,0,0,0,1,0,0,0
594,16,2,3,13,14.0,1,0,0,0,1,0,0,0,0,0
595,16,3,6,13,14.5,1,0,0,0,1,0,0,0,0,0
596,16,2,1,13,15.0,1,0,0,0,1,0,0,0,0,0
597,17,2,1,13,15.5,1,0,0,0,1,0,0,0,0,0
598,19,2,3,13,16.0,1,0,0,0,1,0,0,0,0,0
599,19,1,0,13,16.5,1,0,0,0,0,0,1,0,0,0
600,21,0,1,13,17.0,1,0,0,0,0,0,1,0,0,0
601,22,-1,0,255,17.5,1,0,0,0,0,0,0,0,0,0
602,21,-1,0,13,18.0,1,0,0,0,0,0,1,0,0,0
603,21,-2,0,11,18.5,1,0,0,0,0,0,1,0,0,0
604,20,-2,0,13,19.0,1,0,0,0,0,0,1,0,0,0
605,21,-2,0,13,19.5,1,0,0,0,0,0,1,0,0,0
606,20,-2,3,13,20.0,1,0,0,0,0,0,1,0,0,0
607,20,-2,0,13,20.5,1,0,0,0,0,0,1,0,0,0
608,20,-2,0,13,21.0,1,0,0,0,0,0,1,0,0,0
609,21,-3,0,14,21.5,1,0,0,0,0,0,1,0,0,0
610,21,-3,0,14,22.0,1,0,0,0,0,0,1,0,0,0
611,23,-3,0,16,22.5,1,0,0,0,0,0,1,0,0,0
612,23,-3,0,16,23.0,1,0,0,0,0,0,1,0,0,0
613,22,-3,0,16,23.5,1,0,0,0,0,0,1,0,0,0
614,22,-3,0,16,0.0,2,0,0,0,0,0,1,0,0,0
615,22,-3,0,16,0.5,2,0,0,0,0,0,1,0,0,0
616,22,-3,0,16,1.0,2,0,0,0,0,0,1,0,0,0
617,22,-3,0,14,1.5,2,0,0,0,0,0,1,0,0,0
618,22,-3,0,16,2.0,2,0,0,0,0,0,1,0,0,0
619,22,-2,0,16,2.5,2,0,0,0,0,0,1,0,0,0
620,22,-3,0,16,3.0,2,0,0,0,0,0,1,0,0,0
621,22,-3,0,16,3.5,2,0,0,0,0,0,1,0,0,0
622,22,-3,0,16,4.0,2,0,0,0,0,0,1,0,0,0
623,22,-4,0,16,4.5,2,0,0,0,0,0,1,0,0,0
624,22,-4,0,16,5.0,2,0,0,0,0,0,1,0,0,0
625,22,-4,0,16,5.5,2,0,0,0,0,0,1,0,0,0
626,22,-5,0,16,6.0,2,0,0,0,0,0,1,0,0,0
627,21,-5,0,16,7.0,2,1,0,0,0,0,0,0,0,0
628,19,-5,0,16,7.5,2,1,0,0,0,0,0,0,0,0
629,15,-5,1,16,8.0,2,1,0,0,0,0,0,0,0,0
630,12,-5,0,14,8.5,2,1,0,0,0,0,0,0,0,0
631,8,-5,1,14,9.0,2,1,0,0,0,0,0,0,0,0
632,20,-4,1,14,9.5,2,1,0,0,0,0,0,0,0,0
633,16,-3,1,14,10.0,2,1,0,0,0,0,0,0,0,0
634,16,-2,1,16,10.5,2,1,0,0,0,0,0,0,0,0
635,17,-1,1,16,11.0,2,1,0,0,0,0,0,0,0,0
636,17,0,3,16,11.5,2,1,0,0,0,0,0,0,0,0
637,20,1,1,16,12.0,2,1,0,0,0,0,0,0,0,0
638,20,2,1,16,12.5,2,1,0,0,0,0,0,0,0,0
639,21,2,1,16,13.0,2,1,0,0,0,0,0,0,0,0
640,20,3,0,16,13.5,2,1,0,0,0,0,0,0,0,0
641,19,3,1,16,14.0,2,1,0,0,0,0,0,0,0,0
642,19,4,3,16,14.5,2,1,0,0,0,0,0,0,0,0
643,19,3,0,16,15.0,2,1,0,0,0,0,0,0,0,0
644,20,2,0,16,15.5,2,1,0,0,0,0,0,0,0,0
645,27,2,0,16,16.0,2,1,0,0,0,0,0,0,0,0
646,27,1,0,16,16.5,2,1,0,0,0,0,0,0,0,0
647,32,0,0,255,17.0,2,0,0,0,0,0,0,0,0,0
648,32,0,0,16,17.5,2,1,0,0,0,0,0,0,0,0
649,32,-1,0,16,18.0,2,1,0,0,0,0,0,0,0,0
650,31,-1,0,16,18.5,2,1,0,0,0,0,0,0,0,0
651,31,-1,0,16,19.0,2,1,0,0,0,0,0,0,0,0
652,27,-1,0,16,19.5,2,1,0,0,0,0,0,0,0,0
653,30,-2,0,16,20.0,2,1,0,0,0,0,0,0,0,0
654,30,-2,0,16,20.5,2,1,0,0,0,0,0,0,0,0
655,31,-2,0,16,21.0,2,1,0,0,0,0,0,0,0,0
656,32,-3,0,16,21.5,2,1,0,0,0,0,0,0,0,0
657,32,-3,0,16,22.0,2,1,0,0,0,0,0,0,0,0
658,33,-3,0,13,22.5,2,1,0,0,0,0,0,0,0,0
659,35,-3,0,11,23.0,2,1,0,0,0,0,0,0,0,0
660,35,-3,0,13,23.5,2,1,0,0,0,0,0,0,0,0
661,35,-2,0,13,0.0,3,0,0,0,0,0,1,0,0,0
662,35,-2,0,11,0.5,3,0,0,0,0,0,1,0,0,0
663,35,-2,0,11,1.0,3,0,0,0,0,0,1,0,0,0
664,35,-2,0,13,1.5,3,0,0,0,0,0,1,0,0,0
665,35,-2,0,13,2.0,3,0,0,0,1,0,0,0,0,0
666,35,-2,0,11,2.5,3,0,0,0,1,0,0,0,0,0
667,35,-2,0,11,3.0,3,0,0,0,1,0,0,0,0,0
668,35,-1,0,13,3.5,3,0,0,0,1,0,0,0,0,0
669,35,-1,0,13,4.0,3,0,0,0,1,0,0,0,0,0
670,35,-1,1,13,4.5,3,0,0,0,1,0,0,0,0,0
671,35,-1,1,13,5.0,3,0,0,0,1,0,0,0,0,0
672,35,0,3,13,5.5,3,0,0,0,1,0,0,0,0,0
673,35,0,0,13,6.0,3,0,0,0,1,0,0,0,0,0
674,35,0,1,13,6.5,3,0,0,0,1,0,0,0,0,0
675,34,-1,0,13,7.0,3,0,0,0,1,0,0,0,0,0
676,33,-1,0,13,7.5,3,0,0,0,1,0,0,0,0,0
677,31,-2,0,13,8.0,3,0,0,0,1,0,0,0,0,0
678,24,-2,0,13,8.5,3,0,0,0,1,0,0,0,0,0
679,25,-1,1,13,9.0,3,0,0,0,1,0,0,0,0,0
680,17,0,1,11,9.5,3,0,0,0,1,0,0,0,0,0
681,10,1,5,11,10.0,3,0,0,0,1,0,0,0,0,0
682,9,1,3,11,10.5,3,0,0,0,0,1,0,0,0,0
683,8,2,1,11,11.0,3,0,0,0,1,0,0,0,0,0
684,7,4,1,11,11.5,3,0,0,0,1,0,0,0,0,0
685,8,4,1,11,12.0,3,0,0,0,1,0,0,0,0,0
686,5,5,3,11,12.5,3,0,0,0,1,0,0,0,0,0
687,5,6,3,11,13.0,3,0,0,0,1,0,0,0,0,0
688,2,5,3,13,13.5,3,0,0,0,0,0,1,0,0,0
689,2,6,1,13,14.0,3,0,0,0,0,0,1,0,0,0
690,4,6,3,14,14.5,3,0,0,0,0,0,1,0,0,0
691,5,6,3,14,15.0,3,0,0,0,0,0,1,0,0,0
692,6,6,0,14,15.5,3,0,0,0,0,0,1,0,0,0
693,14,6,5,14,16.5,3,0,0,0,0,0,1,0,0,0
694,24,5,6,16,17.0,3,0,0,0,0,0,1,0,0,0
695,26,4,1,14,17.5,3,0,0,0,0,0,1,0,0,0
696,27,3,1,14,18.0,3,1,0,0,0,0,0,0,0,0
697,25,2,1,14,18.5,3,0,0,0,0,0,1,0,0,0
698,24,2,1,14,19.0,3,0,0,0,0,0,1,0,0,0
699,21,1,0,13,19.5,3,0,0,0,0,0,1,0,0,0
700,19,2,1,14,20.0,3,0,0,0,0,0,1,0,0,0
701,21,1,5,13,21.0,3,0,0,0,0,0,1,0,0,0
702,23,1,0,14,21.5,3,0,0,0,0,0,1,0,0,0
703,24,1,1,14,22.0,3,0,0,0,0,0,1,0,0,0
704,26,1,0,14,22.5,3,1,0,0,0,0,0,0,0,0
705,27,1,3,14,23.0,3,1,0,0,0,0,0,0,0,0
706,27,1,1,14,23.5,3,1,0,0,0,0,0,0,0,0
707,28,1,5,14,0.0,4,1,0,0,0,0,0,0,0,0
708,28,0,3,14,0.5,4,1,0,0,0,0,0,0,0,0
709,28,0,3,14,1.0,4,0,0,0,0,0,1,0,0,0
710,27,0,1,14,1.5,4,0,0,0,0,0,1,0,0,0
711,27,0,0,16,2.0,4,0,0,0,0,0,1,0,0,0
712,27,0,1,14,2.5,4,0,0,0,0,0,1,0,0,0
713,27,1,0,14,3.0,4,0,0,0,0,0,1,0,0,0
714,27,1,5,14,3.5,4,0,0,0,0,0,1,0,0,0
715,27,1,8,14,4.0,4,0,0,0,0,0,1,0,0,0
716,27,0,8,14,4.5,4,0,0,0,0,0,1,0,0,0
717,27,0,1,14,5.0,4,0,0,0,0,0,1,0,0,0
718,27,0,3,14,5.5,4,0,0,0,1,0,0,0,0,0
719,27,0,5,14,6.0,4,0,0,0,1,0,0,0,0,0
720,27,-1,3,14,6.5,4,0,0,0,1,0,0,0,0,0
721,37,-1,6,14,7.0,4,0,0,0,1,0,0,0,0,0
722,36,-1,3,14,7.5,4,0,0,0,1,0,0,0,0,0
723,37,-1,3,14,8.0,4,0,0,0,1,0,0,0,0,0
724,30,-1,10,14,8.5,4,0,0,0,1,0,0,0,0,0
725,23,-1,10,14,9.0,4,0,0,0,1,0,0,0,0,0
726,16,0,1,13,9.5,4,0,0,0,1,0,0,0,0,0
727,12,0,1,13,10.0,4,0,0,0,1,0,0,0,0,0
728,15,1,11,13,10.5,4,0,0,0,1,0,0,0,0,0
729,15,1,5,13,11.0,4,0,0,0,0,1,0,0,0,0
730,16,1,6,11,11.5,4,0,0,0,0,1,0,0,0,0
731,16,1,5,11,12.0,4,0,0,0,0,1,0,0,0,0
732,18,1,13,8,12.5,4,0,0,0,0,1,0,0,0,0
733,18,1,3,255,13.0,4,0,0,0,0,0,0,0,0,0
734,18,1,8,1,13.5,4,0,0,0,0,0,0,0,1,0
735,19,1,18,1,14.0,4,0,0,0,0,0,0,0,1,0
736,19,1,1,1,14.5,4,0,0,0,0,0,0,0,1,0
737,20,1,6,1,15.0,4,0,0,0,0,0,0,0,1,0
738,20,1,6,1,15.5,4,0,0,0,0,0,0,0,1,0
739,21,0,1,1,16.0,4,0,0,0,0,0,0,0,1,0
740,21,0,6,1,16.5,4,0,0,0,0,0,0,0,1,0
741,24,0,3,1,17.0,4,0,0,0,0,0,0,0,1,0
742,27,1,5,1,17.5,4,0,0,1,0,0,0,0,0,0
743,27,1,3,6,18.0,4,0,0,0,0,1,0,0,0,0
744,31,1,1,6,18.5,4,0,0,0,0,1,0,0,0,0
745,30,1,3,255,19.0,4,0,0,0,0,0,0,0,0,0
746,26,1,1,6,19.5,4,0,0,0,0,1,0,0,0,0
747,24,1,3,6,20.0,4,0,0,0,0,1,0,0,0,0
748,23,1,3,6,20.5,4,0,0,0,0,1,0,0,0,0
749,22,1,1,6,21.0,4,0,0,0,0,1,0,0,0,0
750,22,1,3,6,21.5,4,0,0,0,0,1,0,0,0,0
751,22,1,0,8,22.0,4,0,0,0,1,0,0,0,0,0
752,23,2,0,8,23.0,4,0,0,0,0,1,0,0,0,0
753,22,2,1,6,23.5,4,0,0,0,0,1,0,0,0,0
754,26,2,0,6,0.0,5,0,0,0,0,1,0,0,0,0
755,25,2,5,6,0.5,5,0,0,0,0,1,0,0,0,0
756,25,2,8,6,1.0,5,0,0,0,0,1,0,0,0,0
757,25,3,1,6,1.5,5,0,0,0,0,1,0,0,0,0
758,25,3,1,6,2.0,5,0,0,0,0,1,0,0,0,0
759,25,3,0,8,2.5,5,0,0,0,0,1,0,0,0,0
760,25,3,1,8,3.0,5,0,0,0,0,1,0,0,0,0
761,25,3,1,6,3.5,5,0,0,0,0,1,0,0,0,0
762,25,3,1,8,4.0,5,0,0,0,0,1,0,0,0,0
763,25,3,1,10,4.5,5,0,0,0,1,0,0,0,0,0
764,25,3,0,10,5.0,5,0,0,0,0,0,0,1,0,0
765,25,3,0,8,5.5,5,0,0,0,0,0,0,1,0,0
766,25,3,0,5,6.0,5,0,0,0,0,0,0,1,0,0
767,25,3,1,10,6.5,5,0,0,0,0,1,0,0,0,0
768,25,3,0,10,7.0,5,0,0,0,0,1,0,0,0,0
769,26,3,1,11,7.5,5,0,0,0,0,1,0,0,0,0
770,27,3,0,11,8.0,5,0,0,0,0,1,0,0,0,0
771,26,2,0,13,8.5,5,0,0,0,0,1,0,0,0,0
772,26,2,0,13,9.0,5,0,0,0,0,1,0,0,0,0
773,25,2,1,14,9.5,5,0,0,0,1,0,0,0,0,0
774,24,3,1,14,10.0,5,0,0,0,1,0,0,0,0,0
775,24,3,10,16,10.5,5,0,0,0,0,0,1,0,0,0
776,22,4,3,16,11.0,5,1,0,0,0,0,0,0,0,0
777,21,5,5,16,11.5,5,1,0,0,0,0,0,0,0,0
778,21,5,5,14,12.0,5,1,0,0,0,0,0,0,0,0
779,18,6,8,16,12.5,5,1,0,0,0,0,0,0,0,0
780,19,6,10,16,13.0,5,1,0,0,0,0,0,0,0,0
781,19,7,5,16,13.5,5,1,0,0,0,0,0,0,0,0
782,17,7,6,16,14.0,5,1,0,0,0,0,0,0,0,0
783,16,8,13,16,14.5,5,1,0,0,0,0,0,0,0,0
784,17,7,11,16,15.0,5,1,0,0,0,0,0,0,0,0
785,16,6,3,16,15.5,5,0,0,0,0,0,1,0,0,0
786,18,6,6,16,16.0,5,0,0,0,0,0,1,0,0,0
787,20,6,10,16,16.5,5,0,0,0,1,0,0,0,0,0
788,17,5,3,16,17.0,5,0,0,0,1,0,0,0,0,0
789,19,5,5,16,17.5,5,0,0,0,1,0,0,0,0,0
790,19,5,3,16,18.0,5,0,0,0,1,0,0,0,0,0
791,17,4,6,16,18.5,5,0,0,0,1,0,0,0,0,0
792,16,4,14,255,19.0,5,0,0,0,0,0,0,0,0,0
793,14,4,3,16,19.5,5,0,0,0,1,0,0,0,0,0
794,13,4,8,16,20.0,5,0,0,0,0,1,0,0,0,0
795,13,4,5,16,20.5,5,0,0,0,0,1,0,0,0,0
796,13,4,5,16,21.0,5,0,0,0,1,0,0,0,0,0
797,12,4,16,16,21.5,5,0,0,0,1,0,0,0,0,0
798,13,4,8,13,22.0,5,0,0,0,0,1,0,0,0,0
799,13,3,5,8,22.5,5,0,0,0,0,0,0,1,0,0
800,15,3,6,4,23.0,5,0,0,0,0,0,0,1,0,0
801,13,3,0,11,23.5,5,0,0,0,1,0,0,0,0,0
802,13,3,23,11,0.0,6,0,0,0,0,1,0,0,0,0
803,13,3,11,5,0.5,6,0,0,0,0,0,0,1,0,0
804,12,4,6,5,1.0,6,0,0,0,0,0,0,1,0,0
805,12,4,8,14,1.5,6,0,0,0,1,0,0,0,0,0
806,12,3,18,14,2.0,6,0,0,0,0,1,0,0,0,0
807,12,4,8,6,2.5,6,0,0,0,0,1,0,0,0,0
808,12,4,6,255,3.0,6,0,0,0,0,0,0,1,0,0
